B01001_001E,B11001_001E,B19013_001E,B25077_001E,B25035_001E,B25041_001E,B25017_001E,NAME,GEO_ID,state,county,tract,block group
484,248,115643,870200,1962,273,273,"Block Group 3, Census Tract 27.01, Mecklenburg County, North Carolina",1500000US371190027013,37,119,002701,3
2474,803,136995,1044300,1967,848,848,"Block Group 1, Census Tract 27.02, Mecklenburg County, North Carolina",1500000US371190027021,37,119,002702,1
2691,1056,154091,802900,1955,1106,1106,"Block Group 2, Census Tract 27.02, Mecklenburg County, North Carolina",1500000US371190027022,37,119,002702,2
819,370,97500,755100,1976,424,424,"Block Group 3, Census Tract 27.02, Mecklenburg County, North Carolina",1500000US371190027023,37,119,002702,3
1696,1122,63125,343900,1997,1312,1312,"Block Group 3, Census Tract 29.03, Mecklenburg County, North Carolina",1500000US371190029033,37,119,002903,3
2067,669,247159,1102200,1959,669,669,"Block Group 1, Census Tract 29.05, Mecklenburg County, North Carolina",1500000US371190029051,37,119,002905,1
1217,540,218333,905700,1993,614,614,"Block Group 2, Census Tract 29.05, Mecklenburg County, North Carolina",1500000US371190029052,37,119,002905,2
3363,1238,87813,340200,1990,1270,1270,"Block Group 2, Census Tract 30.12, Mecklenburg County, North Carolina",1500000US371190030122,37,119,003012,2
1145,498,110833,573300,1968,630,630,"Block Group 1, Census Tract 29.06, Mecklenburg County, North Carolina",1500000US371190029061,37,119,002906,1
1618,863,78565,427700,1991,1032,1032,"Block Group 2, Census Tract 29.06, Mecklenburg County, North Carolina",1500000US371190029062,37,119,002906,2
1990,872,74091,612100,1973,970,970,"Block Group 3, Census Tract 29.06, Mecklenburg County, North Carolina",1500000US371190029063,37,119,002906,3
986,305,178702,525800,1988,305,305,"Block Group 2, Census Tract 30.16, Mecklenburg County, North Carolina",1500000US371190030162,37,119,003016,2
1529,561,97768,378100,1993,588,588,"Block Group 3, Census Tract 30.16, Mecklenburg County, North Carolina",1500000US371190030163,37,119,003016,3
1278,470,88929,351000,1990,470,470,"Block Group 1, Census Tract 30.17, Mecklenburg County, North Carolina",1500000US371190030171,37,119,003017,1
2467,956,124868,365700,1989,1018,1018,"Block Group 2, Census Tract 30.17, Mecklenburg County, North Carolina",1500000US371190030172,37,119,003017,2
1670,807,27516,-666666666,1987,807,807,"Block Group 3, Census Tract 31.02, Mecklenburg County, North Carolina",1500000US371190031023,37,119,003102,3
498,231,-666666666,251000,1956,278,278,"Block Group 3, Census Tract 31.03, Mecklenburg County, North Carolina",1500000US371190031033,37,119,003103,3
1253,526,79968,169000,1998,526,526,"Block Group 1, Census Tract 55.22, Mecklenburg County, North Carolina",1500000US371190055221,37,119,005522,1
2219,1006,62320,175600,1994,1052,1052,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",1500000US371190055222,37,119,005522,2
747,503,41201,-666666666,2009,552,552,"Block Group 1, Census Tract 55.23, Mecklenburg County, North Carolina",1500000US371190055231,37,119,005523,1
2710,1278,37404,136900,1993,1430,1430,"Block Group 2, Census Tract 55.23, Mecklenburg County, North Carolina",1500000US371190055232,37,119,005523,2
770,350,84107,-666666666,2003,433,433,"Block Group 1, Census Tract 55.24, Mecklenburg County, North Carolina",1500000US371190055241,37,119,005524,1
1282,608,62014,-666666666,1994,608,608,"Block Group 2, Census Tract 55.24, Mecklenburg County, North Carolina",1500000US371190055242,37,119,005524,2
2673,883,63202,129500,1997,938,938,"Block Group 3, Census Tract 55.24, Mecklenburg County, North Carolina",1500000US371190055243,37,119,005524,3
1397,706,55566,163900,2003,803,803,"Block Group 5, Census Tract 55.24, Mecklenburg County, North Carolina",1500000US371190055245,37,119,005524,5
1631,609,58942,136500,1986,609,609,"Block Group 6, Census Tract 55.24, Mecklenburg County, North Carolina",1500000US371190055246,37,119,005524,6
1749,0,-666666666,-666666666,-666666666,0,0,"Block Group 3, Census Tract 56.04, Mecklenburg County, North Carolina",1500000US371190056043,37,119,005604,3
2353,918,19091,123900,1997,1107,1107,"Block Group 3, Census Tract 56.05, Mecklenburg County, North Carolina",1500000US371190056053,37,119,005605,3
989,373,55324,147400,1990,411,411,"Block Group 1, Census Tract 56.10, Mecklenburg County, North Carolina",1500000US371190056101,37,119,005610,1
2104,897,37023,139100,1990,1020,1020,"Block Group 2, Census Tract 56.10, Mecklenburg County, North Carolina",1500000US371190056102,37,119,005610,2
2813,1054,40551,120800,1991,1179,1179,"Block Group 1, Census Tract 54.03, Mecklenburg County, North Carolina",1500000US371190054031,37,119,005403,1
1670,656,40417,120200,1995,691,691,"Block Group 2, Census Tract 54.03, Mecklenburg County, North Carolina",1500000US371190054032,37,119,005403,2
1879,895,41703,107500,1991,929,929,"Block Group 2, Census Tract 54.04, Mecklenburg County, North Carolina",1500000US371190054042,37,119,005404,2
2301,799,103750,220900,1993,799,799,"Block Group 1, Census Tract 55.08, Mecklenburg County, North Carolina",1500000US371190055081,37,119,005508,1
1887,736,90425,190600,2005,736,736,"Block Group 1, Census Tract 55.09, Mecklenburg County, North Carolina",1500000US371190055091,37,119,005509,1
1195,528,62907,155100,1998,565,565,"Block Group 2, Census Tract 55.09, Mecklenburg County, North Carolina",1500000US371190055092,37,119,005509,2
2024,691,36266,101500,1997,749,749,"Block Group 1, Census Tract 55.10, Mecklenburg County, North Carolina",1500000US371190055101,37,119,005510,1
3458,1359,50938,155900,2003,1500,1500,"Block Group 2, Census Tract 55.10, Mecklenburg County, North Carolina",1500000US371190055102,37,119,005510,2
3064,1163,64938,143600,1999,1360,1360,"Block Group 1, Census Tract 56.12, Mecklenburg County, North Carolina",1500000US371190056121,37,119,005612,1
1796,658,73716,173800,1997,709,709,"Block Group 2, Census Tract 56.12, Mecklenburg County, North Carolina",1500000US371190056122,37,119,005612,2
2863,1102,69792,222800,2003,1145,1145,"Block Group 1, Census Tract 56.13, Mecklenburg County, North Carolina",1500000US371190056131,37,119,005613,1
2245,899,78029,158300,-666666666,899,899,"Block Group 1, Census Tract 56.14, Mecklenburg County, North Carolina",1500000US371190056141,37,119,005614,1
2931,867,85365,180400,2002,922,922,"Block Group 2, Census Tract 56.14, Mecklenburg County, North Carolina",1500000US371190056142,37,119,005614,2
2789,1014,64457,201900,2005,1014,1014,"Block Group 3, Census Tract 56.14, Mecklenburg County, North Carolina",1500000US371190056143,37,119,005614,3
1970,591,92279,234600,2001,652,652,"Block Group 1, Census Tract 56.15, Mecklenburg County, North Carolina",1500000US371190056151,37,119,005615,1
1704,546,50391,151000,2000,573,573,"Block Group 1, Census Tract 56.16, Mecklenburg County, North Carolina",1500000US371190056161,37,119,005616,1
1887,699,63098,139700,1992,746,746,"Block Group 1, Census Tract 56.17, Mecklenburg County, North Carolina",1500000US371190056171,37,119,005617,1
65,22,115000,150000,1975,22,22,"Block Group 2, Census Tract 56.17, Mecklenburg County, North Carolina",1500000US371190056172,37,119,005617,2
1864,665,82438,279500,1989,665,665,"Block Group 1, Census Tract 56.18, Mecklenburg County, North Carolina",1500000US371190056181,37,119,005618,1
1592,444,61250,160500,2005,486,486,"Block Group 2, Census Tract 56.18, Mecklenburg County, North Carolina",1500000US371190056182,37,119,005618,2
2589,853,65078,138600,1998,878,878,"Block Group 1, Census Tract 56.19, Mecklenburg County, North Carolina",1500000US371190056191,37,119,005619,1
2105,692,72823,153700,1996,692,692,"Block Group 2, Census Tract 56.19, Mecklenburg County, North Carolina",1500000US371190056192,37,119,005619,2
1594,746,58049,179200,1994,877,877,"Block Group 2, Census Tract 55.11, Mecklenburg County, North Carolina",1500000US371190055112,37,119,005511,2
1423,767,56536,133900,1995,869,869,"Block Group 3, Census Tract 55.11, Mecklenburg County, North Carolina",1500000US371190055113,37,119,005511,3
1205,484,51371,141200,2002,494,494,"Block Group 2, Census Tract 55.12, Mecklenburg County, North Carolina",1500000US371190055122,37,119,005512,2
3103,1147,56023,142500,1996,1277,1277,"Block Group 3, Census Tract 55.12, Mecklenburg County, North Carolina",1500000US371190055123,37,119,005512,3
1341,578,93889,178500,1996,606,606,"Block Group 2, Census Tract 55.13, Mecklenburg County, North Carolina",1500000US371190055132,37,119,005513,2
1222,358,80978,208300,1992,385,385,"Block Group 3, Census Tract 55.13, Mecklenburg County, North Carolina",1500000US371190055133,37,119,005513,3
2503,961,59911,178800,1994,1069,1069,"Block Group 1, Census Tract 55.14, Mecklenburg County, North Carolina",1500000US371190055141,37,119,005514,1
2306,1217,70440,183100,1994,1217,1217,"Block Group 3, Census Tract 55.14, Mecklenburg County, North Carolina",1500000US371190055143,37,119,005514,3
2407,999,78672,187800,2003,1119,1119,"Block Group 1, Census Tract 55.15, Mecklenburg County, North Carolina",1500000US371190055151,37,119,005515,1
3044,1265,88459,246500,2002,1419,1419,"Block Group 1, Census Tract 55.17, Mecklenburg County, North Carolina",1500000US371190055171,37,119,005517,1
1083,397,88194,226800,1996,421,421,"Block Group 2, Census Tract 55.17, Mecklenburg County, North Carolina",1500000US371190055172,37,119,005517,2
2109,866,62130,171200,2004,926,926,"Block Group 2, Census Tract 55.18, Mecklenburg County, North Carolina",1500000US371190055182,37,119,005518,2
2803,888,89483,208300,1998,972,972,"Block Group 1, Census Tract 55.19, Mecklenburg County, North Carolina",1500000US371190055191,37,119,005519,1
2347,1055,55234,246800,2004,1109,1109,"Block Group 2, Census Tract 55.19, Mecklenburg County, North Carolina",1500000US371190055192,37,119,005519,2
4140,1237,102332,282700,2004,1284,1284,"Block Group 1, Census Tract 55.20, Mecklenburg County, North Carolina",1500000US371190055201,37,119,005520,1
622,266,68438,145000,1996,286,286,"Block Group 2, Census Tract 55.20, Mecklenburg County, North Carolina",1500000US371190055202,37,119,005520,2
944,422,62727,97000,2002,462,462,"Block Group 1, Census Tract 55.21, Mecklenburg County, North Carolina",1500000US371190055211,37,119,005521,1
2100,1077,45889,94500,2002,1196,1196,"Block Group 2, Census Tract 55.21, Mecklenburg County, North Carolina",1500000US371190055212,37,119,005521,2
4585,1302,62941,166000,2001,1341,1341,"Block Group 2, Census Tract 56.20, Mecklenburg County, North Carolina",1500000US371190056202,37,119,005620,2
2566,903,46893,140400,2000,943,943,"Block Group 3, Census Tract 56.20, Mecklenburg County, North Carolina",1500000US371190056203,37,119,005620,3
2160,837,77159,185300,-666666666,879,879,"Block Group 1, Census Tract 56.21, Mecklenburg County, North Carolina",1500000US371190056211,37,119,005621,1
2410,798,73889,228100,1989,843,843,"Block Group 2, Census Tract 57.09, Mecklenburg County, North Carolina",1500000US371190057092,37,119,005709,2
804,226,119010,174200,2002,226,226,"Block Group 2, Census Tract 56.21, Mecklenburg County, North Carolina",1500000US371190056212,37,119,005621,2
1374,624,55859,154500,2001,624,624,"Block Group 3, Census Tract 56.21, Mecklenburg County, North Carolina",1500000US371190056213,37,119,005621,3
1999,764,54227,245800,1993,793,793,"Block Group 4, Census Tract 57.06, Mecklenburg County, North Carolina",1500000US371190057064,37,119,005706,4
2145,981,35579,46500,1987,1118,1118,"Block Group 2, Census Tract 57.10, Mecklenburg County, North Carolina",1500000US371190057102,37,119,005710,2
2419,832,101952,283100,1993,839,839,"Block Group 1, Census Tract 57.14, Mecklenburg County, North Carolina",1500000US371190057141,37,119,005714,1
1444,543,78125,338500,1990,543,543,"Block Group 2, Census Tract 57.14, Mecklenburg County, North Carolina",1500000US371190057142,37,119,005714,2
1272,462,102857,296900,1995,479,479,"Block Group 3, Census Tract 57.14, Mecklenburg County, North Carolina",1500000US371190057143,37,119,005714,3
2579,912,68485,181300,1985,977,977,"Block Group 1, Census Tract 57.15, Mecklenburg County, North Carolina",1500000US371190057151,37,119,005715,1
2518,992,65056,146800,1999,1065,1065,"Block Group 2, Census Tract 57.16, Mecklenburg County, North Carolina",1500000US371190057162,37,119,005716,2
2288,994,41386,131600,1990,1024,1024,"Block Group 1, Census Tract 57.17, Mecklenburg County, North Carolina",1500000US371190057171,37,119,005717,1
1307,506,61136,145200,1993,530,530,"Block Group 2, Census Tract 57.17, Mecklenburg County, North Carolina",1500000US371190057172,37,119,005717,2
1706,804,45295,-666666666,1987,876,876,"Block Group 3, Census Tract 58.12, Mecklenburg County, North Carolina",1500000US371190058123,37,119,005812,3
972,473,54081,332400,1996,517,517,"Block Group 2, Census Tract 58.16, Mecklenburg County, North Carolina",1500000US371190058162,37,119,005816,2
2091,780,91061,258200,1996,780,780,"Block Group 3, Census Tract 58.23, Mecklenburg County, North Carolina",1500000US371190058233,37,119,005823,3
3802,1344,104457,288700,2004,1344,1344,"Block Group 4, Census Tract 58.23, Mecklenburg County, North Carolina",1500000US371190058234,37,119,005823,4
3403,1656,45328,209000,1996,1683,1683,"Block Group 1, Census Tract 58.25, Mecklenburg County, North Carolina",1500000US371190058251,37,119,005825,1
1831,722,43478,159700,1982,757,757,"Block Group 2, Census Tract 58.25, Mecklenburg County, North Carolina",1500000US371190058252,37,119,005825,2
2298,860,68115,150100,1979,934,934,"Block Group 2, Census Tract 58.26, Mecklenburg County, North Carolina",1500000US371190058262,37,119,005826,2
2887,1159,48310,113600,1980,1316,1316,"Block Group 1, Census Tract 58.27, Mecklenburg County, North Carolina",1500000US371190058271,37,119,005827,1
452,148,232500,563100,1987,148,148,"Block Group 2, Census Tract 58.28, Mecklenburg County, North Carolina",1500000US371190058282,37,119,005828,2
1103,662,49857,132300,1985,711,711,"Block Group 3, Census Tract 58.28, Mecklenburg County, North Carolina",1500000US371190058283,37,119,005828,3
1071,546,43804,142300,1985,605,605,"Block Group 2, Census Tract 58.29, Mecklenburg County, North Carolina",1500000US371190058292,37,119,005829,2
1342,625,56875,159400,1979,688,688,"Block Group 1, Census Tract 58.30, Mecklenburg County, North Carolina",1500000US371190058301,37,119,005830,1
2542,934,76548,174300,1979,988,988,"Block Group 2, Census Tract 58.30, Mecklenburg County, North Carolina",1500000US371190058302,37,119,005830,2
2386,822,124600,297900,1995,822,822,"Block Group 2, Census Tract 62.11, Mecklenburg County, North Carolina",1500000US371190062112,37,119,006211,2
995,557,51406,173900,2002,649,649,"Block Group 2, Census Tract 62.12, Mecklenburg County, North Carolina",1500000US371190062122,37,119,006212,2
3707,1276,99107,294300,2004,1322,1322,"Block Group 1, Census Tract 62.13, Mecklenburg County, North Carolina",1500000US371190062131,37,119,006213,1
1605,538,93111,210800,1998,571,571,"Block Group 1, Census Tract 62.14, Mecklenburg County, North Carolina",1500000US371190062141,37,119,006214,1
2735,1019,84755,229200,1993,1028,1028,"Block Group 2, Census Tract 62.14, Mecklenburg County, North Carolina",1500000US371190062142,37,119,006214,2
2561,953,82651,208500,2001,983,983,"Block Group 2, Census Tract 62.15, Mecklenburg County, North Carolina",1500000US371190062152,37,119,006215,2
3119,1101,100509,375300,2005,1117,1117,"Block Group 3, Census Tract 63.02, Mecklenburg County, North Carolina",1500000US371190063023,37,119,006302,3
4053,1512,100143,318400,2003,1590,1590,"Block Group 2, Census Tract 63.03, Mecklenburg County, North Carolina",1500000US371190063032,37,119,006303,2
636,298,86000,231700,1993,298,298,"Block Group 1, Census Tract 63.04, Mecklenburg County, North Carolina",1500000US371190063041,37,119,006304,1
4145,1269,148417,350600,1999,1269,1269,"Block Group 2, Census Tract 63.04, Mecklenburg County, North Carolina",1500000US371190063042,37,119,006304,2
2388,806,82161,277500,2004,806,806,"Block Group 3, Census Tract 63.04, Mecklenburg County, North Carolina",1500000US371190063043,37,119,006304,3
1977,815,81103,279900,1995,997,997,"Block Group 1, Census Tract 64.03, Mecklenburg County, North Carolina",1500000US371190064031,37,119,006403,1
